date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2023-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-1.4474544362164,-0.3261607997308102,70.21212121212122,71.65957564833761,460,63059
2023-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-1.6655993636000899,-0.38401016125126936,69.84848484848484,71.51408421208494,479,63456
2023-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-7.0307459512716335,-1.8067812899815108,69.39393939393939,76.42468534521102,576,59892
2024-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-9.518412434215772,-2.4664799565521296,70.0909090909091,79.60932152512487,657,57411
2024-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-5.761764664407165,-1.4702630032307882,71.45454545454545,77.21631011895262,488,58107
2024-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-2.7199052453221406,-0.6635991612632198,72.15151515151514,74.87142039683728,407,59286
2024-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-3.6677341391414098,-0.9149517688883623,73.12121212121212,76.78894626035353,411,57512
2025-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-4.0492547739521045,-1.0161263659573068,74.12121212121212,78.17046689516422,380,55715
2025-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,2.6165349828861206,0.7515593927147938,74.33333333333334,71.71679835044722,386,61888
2025-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,4.360467282063607,1.2140288677206423,74.42424242424241,70.06377514217881,372,63154
2025-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-1.4628606906026853,-0.33024634960060295,72.36363636363636,73.82649705423904,487,61382
2026-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-2.997620146795632,-0.7372457499216911,70.9090909090909,73.90671105588653,360,59444
2017-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.206940633183833,1.058625666449475,78.5625,72.35555936681617,107,15946
2017-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,5.461979356757296,0.9386905509682448,78.0,72.5380206432427,64,15606
2017-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,4.148778527251762,0.7272716515963322,76.90625,72.75747147274824,41,15354
2018-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.182416052532758,1.054677329125655,76.40625,70.22383394746724,29,13798
2018-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.262224110144576,1.0675260353724019,76.78125,70.51902588985543,69,14605
2018-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,7.159220730992377,1.2119380963908022,76.25,69.09077926900761,83,14060
2018-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,5.902428189222464,1.009600654965432,76.4375,70.53507181077754,42,14225
2019-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,5.7863854202021,0.9909183377180446,76.25,70.46361457979789,28,13885
2019-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.108535404501037,1.042782906779279,76.4375,70.32896459549896,55,14333
2019-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.775596219533442,1.1501764296583232,77.25,70.47440378046656,37,14099
2019-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,6.855503441080391,1.1630411008127608,77.5625,70.70699655891961,28,14001
2020-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,8.019581609568217,1.3504519824044485,76.75,68.73041839043178,30,13149
2020-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,11.21882514802428,1.8655145170342546,76.03125,64.81242485197572,37,11730
2020-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,3.972163516218885,0.6988375001655956,74.03125,70.05908648378112,27,13669
2020-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,3.1397779303739437,0.5648274992134599,71.8125,68.67272206962606,12,12509
2021-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,5.697042556563414,0.9765345744178507,70.8125,65.11545744343658,15,11289
2021-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-0.8127788777607892,-0.07151478088961838,68.5625,69.37527887776079,44,13713
2021-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-2.7209979946506646,-0.37872870916988555,66.40625,69.12724799465066,42,13566
2021-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-3.258346062798878,-0.4652391153430947,65.1875,68.44584606279888,40,13229
2022-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-4.3613969585323265,-0.6428249050314686,62.34375,66.70514695853232,33,12375
2022-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.362549251580253,-1.1259957197214014,61.8125,69.17504925158026,34,13434
2022-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-6.030426709951453,-0.9115305174067474,62.4375,68.46792670995146,45,13323
2022-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.3994418623695495,-1.131935249298889,62.34375,69.74319186236954,10,12844
2023-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-3.0948378945972355,-0.4389151013897032,64.09375,67.18858789459723,40,12699
2023-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.406496580105593,-1.1330710242889912,63.09375000000001,70.5002465801056,51,14358
2023-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-8.595252840401468,-1.3244549577486264,63.0,71.59525284040147,53,14942
2023-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.028088423446965,-1.0721491651212314,62.0625,69.09058842344696,68,13908
2024-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.4552171918177095,-1.1409148040624022,61.4375,68.89271719181771,68,13817
2024-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-7.65166380609561,-1.1725417464483667,61.96874999999999,69.6204138060956,55,13994
2024-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-9.999970113411138,-1.5506075561293657,62.21875,72.21872011341114,42,15082
2024-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-6.309517540492782,-0.9564627736862825,63.28125,69.59076754049278,23,13341
