date,crime_type,crime_count,headline_count,headline_share,signed_jsd
4/1/2019,VIOLENCE AGAINST THE PERSON,17522,229,0.288050315,0.307644442
5/1/2019,ARSON AND CRIMINAL DAMAGE,4895,10,0.01321004,-0.298551321
5/1/2019,BURGLARY,6408,24,0.031704095,-0.298551321
5/1/2019,DOMESTIC ABUSE,9484,8,0.010568032,-0.298551321
5/1/2019,DRUG OFFENCES,3932,86,0.113606341,0.298551321
5/1/2019,GUN CRIME,186,23,0.030383091,0.298551321
5/1/2019,HATE CRIME,5442,48,0.06340819,0.298551321
5/1/2019,KNIFE CRIME,2072,137,0.180977543,0.298551321
5/1/2019,LETHAL BARREL DISCHARGE,17,28,0.036988111,0.298551321
5/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3237,2,0.002642008,-0.298551321
5/1/2019,PUBLIC ORDER OFFENCES,4576,2,0.002642008,-0.298551321
5/1/2019,ROBBERY,3331,30,0.039630119,0.298551321
5/1/2019,SEXUAL OFFENCES,1697,133,0.175693527,0.298551321
5/1/2019,THEFT,21758,29,0.038309115,-0.298551321
5/1/2019,VEHICLE OFFENCES,10070,14,0.018494055,-0.298551321
5/1/2019,VIOLENCE AGAINST THE PERSON,18884,183,0.241743725,0.298551321
6/1/2019,ARSON AND CRIMINAL DAMAGE,4711,31,0.034559643,-0.279853097
6/1/2019,BURGLARY,6368,13,0.014492754,-0.279853097
6/1/2019,DOMESTIC ABUSE,9685,10,0.011148272,-0.279853097
6/1/2019,DRUG OFFENCES,4109,112,0.124860647,0.279853097
6/1/2019,GUN CRIME,222,23,0.025641026,0.279853097
6/1/2019,HATE CRIME,5625,55,0.061315496,0.279853097
6/1/2019,KNIFE CRIME,2024,180,0.200668896,0.279853097
6/1/2019,LETHAL BARREL DISCHARGE,24,44,0.049052397,0.279853097
6/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3096,0,0,-0.279853097
6/1/2019,PUBLIC ORDER OFFENCES,4640,10,0.011148272,-0.279853097
6/1/2019,ROBBERY,3174,28,0.031215162,-0.279853097
6/1/2019,SEXUAL OFFENCES,1824,72,0.080267559,0.279853097
6/1/2019,THEFT,21152,29,0.032329989,-0.279853097
6/1/2019,VEHICLE OFFENCES,10049,17,0.018952062,-0.279853097
6/1/2019,VIOLENCE AGAINST THE PERSON,19034,273,0.304347826,0.279853097
7/1/2019,ARSON AND CRIMINAL DAMAGE,4924,10,0.012077295,-0.317932178
7/1/2019,BURGLARY,6304,6,0.007246377,-0.317932178
7/1/2019,DOMESTIC ABUSE,10228,9,0.010869565,-0.317932178
7/1/2019,DRUG OFFENCES,4586,83,0.100241546,0.317932178
7/1/2019,GUN CRIME,251,12,0.014492754,0.317932178
7/1/2019,HATE CRIME,6218,91,0.109903382,0.317932178
7/1/2019,KNIFE CRIME,1983,191,0.230676329,0.317932178
7/1/2019,LETHAL BARREL DISCHARGE,25,70,0.084541063,0.317932178
7/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3392,2,0.002415459,-0.317932178
7/1/2019,PUBLIC ORDER OFFENCES,5289,6,0.007246377,-0.317932178
7/1/2019,ROBBERY,3428,28,0.033816425,0.317932178
7/1/2019,SEXUAL OFFENCES,1850,64,0.077294686,0.317932178
7/1/2019,THEFT,22775,28,0.033816425,-0.317932178
7/1/2019,VEHICLE OFFENCES,10519,10,0.012077295,-0.317932178
7/1/2019,VIOLENCE AGAINST THE PERSON,20302,218,0.263285024,0.317932178
8/1/2019,ARSON AND CRIMINAL DAMAGE,4597,14,0.020408163,-0.314863205
8/1/2019,BURGLARY,6163,12,0.017492711,-0.314863205
8/1/2019,DOMESTIC ABUSE,10037,2,0.002915452,-0.314863205
8/1/2019,DRUG OFFENCES,4865,78,0.113702624,0.314863205
8/1/2019,GUN CRIME,226,12,0.017492711,0.314863205
8/1/2019,HATE CRIME,5653,35,0.051020408,-0.314863205
8/1/2019,KNIFE CRIME,1952,188,0.274052478,0.314863205
8/1/2019,LETHAL BARREL DISCHARGE,32,17,0.024781341,0.314863205
8/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3198,0,0,-0.314863205
8/1/2019,PUBLIC ORDER OFFENCES,4676,7,0.010204082,-0.314863205
8/1/2019,ROBBERY,3083,20,0.029154519,-0.314863205
8/1/2019,SEXUAL OFFENCES,1555,77,0.112244898,0.314863205
8/1/2019,THEFT,20914,27,0.039358601,-0.314863205
8/1/2019,VEHICLE OFFENCES,10480,11,0.016034985,-0.314863205
8/1/2019,VIOLENCE AGAINST THE PERSON,18629,186,0.271137026,0.314863205
9/1/2019,ARSON AND CRIMINAL DAMAGE,4578,13,0.016624041,-0.321232879
9/1/2019,BURGLARY,6526,10,0.012787724,-0.321232879
9/1/2019,DOMESTIC ABUSE,9170,14,0.017902813,-0.321232879
9/1/2019,DRUG OFFENCES,4012,100,0.127877238,0.321232879
9/1/2019,GUN CRIME,212,22,0.028132992,0.321232879
9/1/2019,HATE CRIME,5349,50,0.063938619,0.321232879
9/1/2019,KNIFE CRIME,1813,209,0.267263427,0.321232879
9/1/2019,LETHAL BARREL DISCHARGE,20,56,0.071611253,0.321232879
9/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3340,1,0.001278772,-0.321232879
9/1/2019,PUBLIC ORDER OFFENCES,4472,3,0.003836317,-0.321232879
9/1/2019,ROBBERY,3352,20,0.025575448,-0.321232879
9/1/2019,SEXUAL OFFENCES,1611,62,0.079283887,0.321232879
9/1/2019,THEFT,19883,25,0.031969309,-0.321232879
9/1/2019,VEHICLE OFFENCES,11616,20,0.025575448,-0.321232879
9/1/2019,VIOLENCE AGAINST THE PERSON,18470,177,0.226342711,0.321232879
10/1/2019,ARSON AND CRIMINAL DAMAGE,4880,7,0.010432191,-0.308074485
10/1/2019,BURGLARY,7293,19,0.028315946,-0.308074485
10/1/2019,DOMESTIC ABUSE,9410,7,0.010432191,-0.308074485
10/1/2019,DRUG OFFENCES,4005,89,0.132637854,0.308074485
10/1/2019,GUN CRIME,257,9,0.013412817,0.308074485
10/1/2019,HATE CRIME,5703,34,0.050670641,-0.308074485
10/1/2019,KNIFE CRIME,2021,169,0.251862891,0.308074485
10/1/2019,LETHAL BARREL DISCHARGE,17,18,0.026825633,0.308074485
10/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,4347,2,0.002980626,-0.308074485
10/1/2019,PUBLIC ORDER OFFENCES,4680,1,0.001490313,-0.308074485
10/1/2019,ROBBERY,3750,29,0.043219076,0.308074485
10/1/2019,SEXUAL OFFENCES,1672,80,0.119225037,0.308074485
10/1/2019,THEFT,22266,27,0.04023845,-0.308074485
10/1/2019,VEHICLE OFFENCES,12309,15,0.022354694,-0.308074485
10/1/2019,VIOLENCE AGAINST THE PERSON,18907,165,0.245901639,0.308074485
11/1/2019,ARSON AND CRIMINAL DAMAGE,4574,7,0.00871731,-0.262199373
11/1/2019,BURGLARY,7096,18,0.02241594,-0.262199373
11/1/2019,DOMESTIC ABUSE,9211,6,0.00747198,-0.262199373
11/1/2019,DRUG OFFENCES,4056,68,0.084682441,0.262199373
11/1/2019,GUN CRIME,220,10,0.0124533,0.262199373
11/1/2019,HATE CRIME,5602,63,0.078455791,0.262199373
11/1/2019,KNIFE CRIME,2145,156,0.194271482,0.262199373
11/1/2019,LETHAL BARREL DISCHARGE,14,41,0.051058531,0.262199373
11/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,4180,4,0.00498132,-0.262199373
11/1/2019,PUBLIC ORDER OFFENCES,4389,2,0.00249066,-0.262199373
11/1/2019,ROBBERY,3839,23,0.02864259,-0.262199373
11/1/2019,SEXUAL OFFENCES,1755,94,0.117061021,0.262199373
11/1/2019,THEFT,21261,46,0.057285181,-0.262199373
11/1/2019,VEHICLE OFFENCES,11391,27,0.03362391,-0.262199373
11/1/2019,VIOLENCE AGAINST THE PERSON,18911,238,0.296388543,0.262199373
12/1/2019,ARSON AND CRIMINAL DAMAGE,4547,14,0.017220172,-0.274342375
12/1/2019,BURGLARY,6836,15,0.018450185,-0.274342375
12/1/2019,DOMESTIC ABUSE,9570,9,0.011070111,-0.274342375
12/1/2019,DRUG OFFENCES,3510,67,0.082410824,0.274342375
12/1/2019,GUN CRIME,175,8,0.009840098,0.274342375
12/1/2019,HATE CRIME,5375,54,0.066420664,0.274342375
12/1/2019,KNIFE CRIME,1858,153,0.188191882,0.274342375
12/1/2019,LETHAL BARREL DISCHARGE,33,58,0.071340713,0.274342375
12/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3685,3,0.003690037,-0.274342375
12/1/2019,PUBLIC ORDER OFFENCES,4128,2,0.002460025,-0.274342375
12/1/2019,ROBBERY,3366,39,0.04797048,0.274342375
12/1/2019,SEXUAL OFFENCES,1529,79,0.097170972,0.274342375
12/1/2019,THEFT,20203,42,0.051660517,-0.274342375
12/1/2019,VEHICLE OFFENCES,10972,18,0.022140221,-0.274342375
12/1/2019,VIOLENCE AGAINST THE PERSON,18244,252,0.3099631,0.274342375
1/1/2020,ARSON AND CRIMINAL DAMAGE,4422,9,0.010650888,-0.320213351
1/1/2020,BURGLARY,6992,25,0.029585799,-0.320213351
1/1/2020,DOMESTIC ABUSE,9362,5,0.00591716,-0.320213351
1/1/2020,DRUG OFFENCES,4733,42,0.049704142,-0.320213351
1/1/2020,GUN CRIME,229,48,0.056804734,0.320213351
1/1/2020,HATE CRIME,4990,47,0.055621302,0.320213351
1/1/2020,KNIFE CRIME,1954,184,0.217751479,0.320213351
1/1/2020,LETHAL BARREL DISCHARGE,29,48,0.056804734,0.320213351
1/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,3597,2,0.002366864,-0.320213351
1/1/2020,PUBLIC ORDER OFFENCES,4240,0,0,-0.320213351
1/1/2020,ROBBERY,3365,32,0.037869822,0.320213351
1/1/2020,SEXUAL OFFENCES,1707,94,0.111242604,0.320213351
1/1/2020,THEFT,18840,29,0.034319527,-0.320213351
1/1/2020,VEHICLE OFFENCES,12090,18,0.021301775,-0.320213351
1/1/2020,VIOLENCE AGAINST THE PERSON,18066,262,0.310059172,0.320213351
2/1/2020,ARSON AND CRIMINAL DAMAGE,4341,12,0.014869888,-0.266755704
2/1/2020,BURGLARY,6301,37,0.045848823,-0.266755704
2/1/2020,DOMESTIC ABUSE,8896,6,0.007434944,-0.266755704
2/1/2020,DRUG OFFENCES,4236,49,0.060718711,0.266755704
2/1/2020,GUN CRIME,164,17,0.021065675,0.266755704
2/1/2020,HATE CRIME,5433,43,0.053283767,-0.266755704
2/1/2020,KNIFE CRIME,1732,195,0.241635688,0.266755704
2/1/2020,LETHAL BARREL DISCHARGE,25,46,0.057001239,0.266755704
2/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,3883,5,0.006195787,-0.266755704
2/1/2020,PUBLIC ORDER OFFENCES,4051,2,0.002478315,-0.266755704
2/1/2020,ROBBERY,3215,36,0.044609665,0.266755704
2/1/2020,SEXUAL OFFENCES,1804,63,0.078066915,0.266755704
2/1/2020,THEFT,19725,46,0.057001239,-0.266755704
2/1/2020,VEHICLE OFFENCES,10762,18,0.022304833,-0.266755704
2/1/2020,VIOLENCE AGAINST THE PERSON,17279,232,0.287484511,0.266755704
3/1/2020,ARSON AND CRIMINAL DAMAGE,4386,9,0.019607843,-0.217699319
3/1/2020,BURGLARY,5362,11,0.023965142,-0.217699319
3/1/2020,DOMESTIC ABUSE,9364,11,0.023965142,-0.217699319
3/1/2020,DRUG OFFENCES,4015,50,0.108932462,0.217699319
3/1/2020,GUN CRIME,166,13,0.02832244,0.217699319
3/1/2020,HATE CRIME,5347,27,0.058823529,-0.217699319
3/1/2020,KNIFE CRIME,1583,100,0.217864924,0.217699319
3/1/2020,LETHAL BARREL DISCHARGE,22,21,0.045751634,0.217699319
3/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,3071,7,0.015250545,-0.217699319
3/1/2020,PUBLIC ORDER OFFENCES,4090,1,0.002178649,-0.217699319
3/1/2020,ROBBERY,2719,26,0.05664488,0.217699319
3/1/2020,SEXUAL OFFENCES,1544,27,0.058823529,0.217699319
3/1/2020,THEFT,14874,30,0.065359477,-0.217699319
3/1/2020,VEHICLE OFFENCES,9588,14,0.030501089,-0.217699319
3/1/2020,VIOLENCE AGAINST THE PERSON,17657,112,0.244008715,0.217699319
4/1/2020,ARSON AND CRIMINAL DAMAGE,3486,8,0.023668639,-0.209425201
4/1/2020,BURGLARY,3666,6,0.017751479,-0.209425201
4/1/2020,DOMESTIC ABUSE,9437,28,0.082840237,-0.209425201
4/1/2020,DRUG OFFENCES,5422,43,0.127218935,0.209425201
4/1/2020,GUN CRIME,90,18,0.053254438,0.209425201
4/1/2020,HATE CRIME,4412,14,0.041420118,-0.209425201
4/1/2020,KNIFE CRIME,964,74,0.218934911,0.209425201
4/1/2020,LETHAL BARREL DISCHARGE,4,7,0.020710059,0.209425201
4/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,686,2,0.00591716,-0.209425201
4/1/2020,PUBLIC ORDER OFFENCES,3538,0,0,-0.209425201
4/1/2020,ROBBERY,1105,13,0.038461538,0.209425201
4/1/2020,SEXUAL OFFENCES,996,18,0.053254438,0.209425201
4/1/2020,THEFT,7276,26,0.076923077,-0.209425201
4/1/2020,VEHICLE OFFENCES,6343,3,0.00887574,-0.209425201
4/1/2020,VIOLENCE AGAINST THE PERSON,15474,78,0.230769231,-0.209425201
5/1/2020,ARSON AND CRIMINAL DAMAGE,3903,18,0.055555556,0.255810913
5/1/2020,BURGLARY,3894,11,0.033950617,-0.255810913
5/1/2020,DOMESTIC ABUSE,10586,9,0.027777778,-0.255810913
5/1/2020,DRUG OFFENCES,6898,44,0.135802469,0.255810913
5/1/2020,GUN CRIME,160,12,0.037037037,0.255810913
5/1/2020,HATE CRIME,5692,17,0.052469136,-0.255810913
5/1/2020,KNIFE CRIME,1183,54,0.166666667,0.255810913
5/1/2020,LETHAL BARREL DISCHARGE,21,45,0.138888889,0.255810913
5/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,810,1,0.00308642,-0.255810913
5/1/2020,PUBLIC ORDER OFFENCES,4345,1,0.00308642,-0.255810913
5/1/2020,ROBBERY,1316,19,0.058641975,0.255810913
5/1/2020,SEXUAL OFFENCES,1277,21,0.064814815,0.255810913
5/1/2020,THEFT,8969,11,0.033950617,-0.255810913
5/1/2020,VEHICLE OFFENCES,7275,7,0.021604938,-0.255810913
5/1/2020,VIOLENCE AGAINST THE PERSON,17855,54,0.166666667,-0.255810913
6/1/2020,ARSON AND CRIMINAL DAMAGE,4341,11,0.017886179,-0.308468503
6/1/2020,BURGLARY,4311,1,0.001626016,-0.308468503
6/1/2020,DOMESTIC ABUSE,10243,2,0.003252033,-0.308468503
6/1/2020,DRUG OFFENCES,5073,46,0.074796748,0.308468503
6/1/2020,GUN CRIME,177,6,0.009756098,0.308468503
6/1/2020,HATE CRIME,8281,191,0.310569106,0.308468503
6/1/2020,KNIFE CRIME,1478,106,0.172357724,0.308468503
6/1/2020,LETHAL BARREL DISCHARGE,39,55,0.089430894,0.308468503
6/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1076,1,0.001626016,-0.308468503
6/1/2020,PUBLIC ORDER OFFENCES,5070,9,0.014634146,-0.308468503
6/1/2020,ROBBERY,1716,12,0.019512195,-0.308468503
6/1/2020,SEXUAL OFFENCES,1539,25,0.040650407,0.308468503
6/1/2020,THEFT,11495,10,0.016260163,-0.308468503
6/1/2020,VEHICLE OFFENCES,8107,6,0.009756098,-0.308468503
6/1/2020,VIOLENCE AGAINST THE PERSON,19112,134,0.217886179,-0.308468503
7/1/2020,ARSON AND CRIMINAL DAMAGE,4702,10,0.017301038,-0.285645112
7/1/2020,BURGLARY,4959,6,0.010380623,-0.285645112
7/1/2020,DOMESTIC ABUSE,10915,11,0.019031142,-0.285645112
7/1/2020,DRUG OFFENCES,5015,69,0.119377163,0.285645112
7/1/2020,GUN CRIME,209,20,0.034602076,0.285645112
7/1/2020,HATE CRIME,8091,58,0.100346021,0.285645112
7/1/2020,KNIFE CRIME,1592,126,0.21799308,0.285645112
7/1/2020,LETHAL BARREL DISCHARGE,45,49,0.084775087,0.285645112
7/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1838,0,0,-0.285645112
7/1/2020,PUBLIC ORDER OFFENCES,5765,2,0.003460208,-0.285645112
7/1/2020,ROBBERY,2197,15,0.025951557,0.285645112
7/1/2020,SEXUAL OFFENCES,1803,40,0.069204152,0.285645112
7/1/2020,THEFT,15221,18,0.031141869,-0.285645112
7/1/2020,VEHICLE OFFENCES,9026,10,0.017301038,-0.285645112
7/1/2020,VIOLENCE AGAINST THE PERSON,20366,144,0.249134948,0.285645112
8/1/2020,ARSON AND CRIMINAL DAMAGE,4681,11,0.023965142,-0.311587838
8/1/2020,BURGLARY,4994,1,0.002178649,-0.311587838
8/1/2020,DOMESTIC ABUSE,11269,3,0.006535948,-0.311587838
8/1/2020,DRUG OFFENCES,3824,49,0.106753813,0.311587838
8/1/2020,GUN CRIME,205,11,0.023965142,0.311587838
8/1/2020,HATE CRIME,7488,42,0.091503268,0.311587838
8/1/2020,KNIFE CRIME,1753,98,0.213507625,0.311587838
8/1/2020,LETHAL BARREL DISCHARGE,33,27,0.058823529,0.311587838
8/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,889,1,0.002178649,-0.311587838
8/1/2020,POSSESSION OF WEAPONS,543,21,0.045751634,0.311587838
8/1/2020,PUBLIC ORDER OFFENCES,5337,0,0,-0.311587838
8/1/2020,ROBBERY,2495,10,0.021786492,-0.311587838
8/1/2020,SEXUAL OFFENCES,1602,54,0.117647059,0.311587838
8/1/2020,THEFT,16048,20,0.043572985,-0.311587838
8/1/2020,VEHICLE OFFENCES,8879,10,0.021786492,-0.311587838
8/1/2020,VIOLENCE AGAINST THE PERSON,20230,101,0.220043573,-0.311587838
9/1/2020,ARSON AND CRIMINAL DAMAGE,4286,6,0.011494253,-0.374083908
9/1/2020,BURGLARY,5180,1,0.001915709,-0.374083908
9/1/2020,DOMESTIC ABUSE,9827,6,0.011494253,-0.374083908
9/1/2020,DRUG OFFENCES,3789,37,0.070881226,0.374083908
9/1/2020,FRAUD AND FORGERY,0,12,0.022988506,0.374083908
9/1/2020,GUN CRIME,201,17,0.03256705,0.374083908
9/1/2020,HATE CRIME,6626,38,0.072796935,-0.374083908
9/1/2020,KNIFE CRIME,1586,76,0.14559387,0.374083908
9/1/2020,LETHAL BARREL DISCHARGE,31,91,0.174329502,0.374083908
9/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1069,2,0.003831418,-0.374083908
9/1/2020,POSSESSION OF WEAPONS,586,29,0.055555556,0.374083908
9/1/2020,PUBLIC ORDER OFFENCES,5096,0,0,-0.374083908
9/1/2020,ROBBERY,2582,25,0.04789272,0.374083908
9/1/2020,SEXUAL OFFENCES,1583,36,0.068965517,0.374083908
9/1/2020,THEFT,16496,20,0.038314176,-0.374083908
9/1/2020,VEHICLE OFFENCES,10097,0,0,-0.374083908
9/1/2020,VIOLENCE AGAINST THE PERSON,19359,126,0.24137931,0.374083908
10/1/2020,ARSON AND CRIMINAL DAMAGE,4304,4,0.010335917,-0.262917724
10/1/2020,BURGLARY,5628,7,0.018087855,-0.262917724
10/1/2020,DOMESTIC ABUSE,9231,4,0.010335917,-0.262917724
10/1/2020,DRUG OFFENCES,4398,40,0.103359173,0.262917724
10/1/2020,GUN CRIME,166,9,0.023255814,0.262917724
10/1/2020,HATE CRIME,5777,48,0.124031008,0.262917724
10/1/2020,KNIFE CRIME,1483,60,0.15503876,0.262917724
10/1/2020,LETHAL BARREL DISCHARGE,30,24,0.062015504,0.262917724
10/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,925,4,0.010335917,-0.262917724
10/1/2020,POSSESSION OF WEAPONS,589,21,0.054263566,0.262917724
10/1/2020,PUBLIC ORDER OFFENCES,4549,1,0.002583979,-0.262917724
10/1/2020,ROBBERY,2443,21,0.054263566,0.262917724
10/1/2020,SEXUAL OFFENCES,1632,28,0.072351421,0.262917724
10/1/2020,THEFT,16778,16,0.041343669,-0.262917724
10/1/2020,VEHICLE OFFENCES,10553,10,0.025839793,-0.262917724
10/1/2020,VIOLENCE AGAINST THE PERSON,18400,90,0.23255814,0.262917724
11/1/2020,ARSON AND CRIMINAL DAMAGE,4167,1,0.003558719,-0.235839286
11/1/2020,BURGLARY,5198,10,0.035587189,-0.235839286
11/1/2020,DOMESTIC ABUSE,9124,5,0.017793594,-0.235839286
11/1/2020,DRUG OFFENCES,4714,26,0.09252669,0.235839286
11/1/2020,GUN CRIME,163,4,0.014234875,0.235839286
11/1/2020,HATE CRIME,5443,17,0.060498221,-0.235839286
11/1/2020,KNIFE CRIME,1284,42,0.149466192,0.235839286
11/1/2020,LETHAL BARREL DISCHARGE,21,23,0.081850534,0.235839286
11/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1060,1,0.003558719,-0.235839286
11/1/2020,POSSESSION OF WEAPONS,595,13,0.046263345,0.235839286
11/1/2020,PUBLIC ORDER OFFENCES,4166,1,0.003558719,-0.235839286
11/1/2020,ROBBERY,2308,14,0.049822064,0.235839286
11/1/2020,SEXUAL OFFENCES,1518,28,0.099644128,0.235839286
11/1/2020,THEFT,12894,22,0.078291815,-0.235839286
11/1/2020,VEHICLE OFFENCES,9121,5,0.017793594,-0.235839286
11/1/2020,VIOLENCE AGAINST THE PERSON,17953,69,0.245551601,0.235839286
12/1/2020,ARSON AND CRIMINAL DAMAGE,4038,7,0.021538462,-0.253024739
12/1/2020,BURGLARY,4740,8,0.024615385,-0.253024739
12/1/2020,DOMESTIC ABUSE,9464,2,0.006153846,-0.253024739
12/1/2020,DRUG OFFENCES,3912,46,0.141538462,0.253024739
12/1/2020,GUN CRIME,112,7,0.021538462,0.253024739
12/1/2020,HATE CRIME,4829,16,0.049230769,-0.253024739
12/1/2020,KNIFE CRIME,1282,61,0.187692308,0.253024739
12/1/2020,LETHAL BARREL DISCHARGE,9,13,0.04,0.253024739
12/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,860,1,0.003076923,-0.253024739
12/1/2020,POSSESSION OF WEAPONS,470,17,0.052307692,0.253024739
12/1/2020,PUBLIC ORDER OFFENCES,3794,0,0,-0.253024739
12/1/2020,ROBBERY,1998,14,0.043076923,0.253024739
12/1/2020,SEXUAL OFFENCES,1250,24,0.073846154,0.253024739
12/1/2020,THEFT,13269,28,0.086153846,-0.253024739
12/1/2020,VEHICLE OFFENCES,7683,7,0.021538462,-0.253024739
12/1/2020,VIOLENCE AGAINST THE PERSON,17059,74,0.227692308,-0.253024739
1/1/2021,ARSON AND CRIMINAL DAMAGE,3621,3,0.00867052,-0.295045122
1/1/2021,BURGLARY,4263,8,0.023121387,-0.295045122
1/1/2021,DOMESTIC ABUSE,8865,3,0.00867052,-0.295045122
1/1/2021,DRUG OFFENCES,4007,49,0.141618497,0.295045122
1/1/2021,FRAUD AND FORGERY,0,19,0.054913295,0.295045122
1/1/2021,GUN CRIME,139,3,0.00867052,0.295045122
1/1/2021,HATE CRIME,4416,11,0.031791908,-0.295045122
1/1/2021,KNIFE CRIME,1036,70,0.202312139,0.295045122
1/1/2021,LETHAL BARREL DISCHARGE,12,13,0.037572254,0.295045122
1/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,850,0,0,-0.295045122
1/1/2021,POSSESSION OF WEAPONS,444,16,0.046242775,0.295045122
1/1/2021,PUBLIC ORDER OFFENCES,3348,4,0.011560694,-0.295045122
1/1/2021,ROBBERY,1449,23,0.066473988,0.295045122
1/1/2021,SEXUAL OFFENCES,1206,19,0.054913295,0.295045122
1/1/2021,THEFT,9512,14,0.040462428,-0.295045122
1/1/2021,VEHICLE OFFENCES,7631,6,0.01734104,-0.295045122
1/1/2021,VIOLENCE AGAINST THE PERSON,15520,85,0.24566474,0.295045122
2/1/2021,ARSON AND CRIMINAL DAMAGE,3530,6,0.015151515,-0.339943937
2/1/2021,BURGLARY,4025,7,0.017676768,-0.339943937
2/1/2021,DOMESTIC ABUSE,8359,2,0.005050505,-0.339943937
2/1/2021,DRUG OFFENCES,4357,48,0.121212121,0.339943937
2/1/2021,GUN CRIME,107,8,0.02020202,0.339943937
2/1/2021,HATE CRIME,4520,18,0.045454545,-0.339943937
2/1/2021,KNIFE CRIME,1191,130,0.328282828,0.339943937
2/1/2021,LETHAL BARREL DISCHARGE,10,9,0.022727273,0.339943937
2/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,841,1,0.002525253,-0.339943937
2/1/2021,POSSESSION OF WEAPONS,458,24,0.060606061,0.339943937
2/1/2021,PUBLIC ORDER OFFENCES,3291,0,0,-0.339943937
2/1/2021,ROBBERY,1326,19,0.047979798,0.339943937
2/1/2021,SEXUAL OFFENCES,1305,24,0.060606061,0.339943937
2/1/2021,THEFT,9394,10,0.025252525,-0.339943937
2/1/2021,VEHICLE OFFENCES,7566,5,0.012626263,-0.339943937
2/1/2021,VIOLENCE AGAINST THE PERSON,15359,85,0.214646465,-0.339943937
3/1/2021,ARSON AND CRIMINAL DAMAGE,4138,6,0.012875536,-0.255456547
3/1/2021,BURGLARY,4607,3,0.006437768,-0.255456547
3/1/2021,DOMESTIC ABUSE,9066,6,0.012875536,-0.255456547
3/1/2021,DRUG OFFENCES,4437,38,0.081545064,0.255456547
3/1/2021,GUN CRIME,147,9,0.019313305,0.255456547
3/1/2021,HATE CRIME,6172,54,0.115879828,0.255456547
3/1/2021,KNIFE CRIME,1372,72,0.154506438,0.255456547
3/1/2021,LETHAL BARREL DISCHARGE,19,18,0.038626609,0.255456547
3/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,997,1,0.002145923,-0.255456547
3/1/2021,POSSESSION OF WEAPONS,501,15,0.032188841,0.255456547
3/1/2021,PUBLIC ORDER OFFENCES,4749,2,0.004291845,-0.255456547
3/1/2021,ROBBERY,1636,15,0.032188841,0.255456547
3/1/2021,SEXUAL OFFENCES,1933,63,0.135193133,0.255456547
3/1/2021,THEFT,11327,23,0.049356223,-0.255456547
3/1/2021,VEHICLE OFFENCES,8233,3,0.006437768,-0.255456547
3/1/2021,VIOLENCE AGAINST THE PERSON,18582,138,0.296137339,0.255456547
4/1/2021,ARSON AND CRIMINAL DAMAGE,4226,7,0.014925373,-0.286253973
4/1/2021,BURGLARY,4125,12,0.025586354,-0.286253973
4/1/2021,DOMESTIC ABUSE,9182,4,0.008528785,-0.286253973
4/1/2021,DRUG OFFENCES,4053,32,0.068230277,0.286253973
4/1/2021,GUN CRIME,135,21,0.044776119,0.286253973
4/1/2021,HATE CRIME,6296,28,0.059701493,-0.286253973
4/1/2021,KNIFE CRIME,1315,112,0.23880597,0.286253973
4/1/2021,LETHAL BARREL DISCHARGE,17,18,0.038379531,0.286253973
4/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,979,1,0.002132196,-0.286253973
4/1/2021,POSSESSION OF WEAPONS,484,46,0.098081023,0.286253973
4/1/2021,PUBLIC ORDER OFFENCES,4845,2,0.004264392,-0.286253973
4/1/2021,ROBBERY,1686,22,0.046908316,0.286253973
4/1/2021,SEXUAL OFFENCES,1640,25,0.053304904,0.286253973
4/1/2021,THEFT,12993,23,0.049040512,-0.286253973
4/1/2021,VEHICLE OFFENCES,7027,9,0.019189765,-0.286253973
4/1/2021,VIOLENCE AGAINST THE PERSON,18295,107,0.228144989,-0.286253973
5/1/2021,ARSON AND CRIMINAL DAMAGE,4645,20,0.033057851,-0.323827964
5/1/2021,BURGLARY,4159,7,0.011570248,-0.323827964
