crime_type,date,residual
SEXUAL OFFENCES,7/1/2022,-18.29318585
SEXUAL OFFENCES,8/1/2022,-55.50051097
SEXUAL OFFENCES,9/1/2022,-52.67298598
SEXUAL OFFENCES,10/1/2022,-15.40688167
SEXUAL OFFENCES,11/1/2022,-25.53993383
SEXUAL OFFENCES,12/1/2022,-40.09220898
SEXUAL OFFENCES,1/1/2023,51.07569328
SEXUAL OFFENCES,2/1/2023,25.4104325
SEXUAL OFFENCES,3/1/2023,-5.382242385
SEXUAL OFFENCES,4/1/2023,15.5730518
SEXUAL OFFENCES,5/1/2023,22.38157555
SEXUAL OFFENCES,6/1/2023,22.85922264
SEXUAL OFFENCES,7/1/2023,13.01691408
SEXUAL OFFENCES,8/1/2023,-8.781398853
SEXUAL OFFENCES,9/1/2023,21.18446124
SEXUAL OFFENCES,10/1/2023,-2.313607476
SEXUAL OFFENCES,11/1/2023,-32.34810248
SEXUAL OFFENCES,12/1/2023,-52.52550535
SEXUAL OFFENCES,1/1/2024,-31.46637106
SEXUAL OFFENCES,2/1/2024,-17.98836887
SEXUAL OFFENCES,3/1/2024,-11.90459529
SEXUAL OFFENCES,4/1/2024,-15.51036668
SEXUAL OFFENCES,5/1/2024,-32.47551658
SEXUAL OFFENCES,6/1/2024,-31.95316367
SEXUAL OFFENCES,7/1/2024,-12.52936792
SEXUAL OFFENCES,8/1/2024,-40.99294163
SEXUAL OFFENCES,9/1/2024,16.3520084
SEXUAL OFFENCES,10/1/2024,2.170032768
SEXUAL OFFENCES,11/1/2024,-27.95809153
SEXUAL OFFENCES,12/1/2024,-16.11613807
SEXUAL OFFENCES,1/1/2025,-13.47551658
SEXUAL OFFENCES,2/1/2025,-16.07671521
SEXUAL OFFENCES,3/1/2025,9.524483419
SEXUAL OFFENCES,4/1/2025,28.40128698
SEXUAL OFFENCES,5/1/2025,6.549477805
SEXUAL OFFENCES,6/1/2025,-71.46987853
SEXUAL OFFENCES,7/1/2025,17.01797938
SEXUAL OFFENCES,8/1/2025,52.75151997
SEXUAL OFFENCES,9/1/2025,17.91378417
SEXUAL OFFENCES,10/1/2025,99.07147562
SEXUAL OFFENCES,11/1/2025,62.76594844
SEXUAL OFFENCES,12/1/2025,-4.53957873
SEXUAL OFFENCES,1/1/2026,44.31294064
SEXUAL OFFENCES,2/1/2026,19.09083195
SEXUAL OFFENCES,3/1/2026,-34.11085512
SEXUAL OFFENCES,4/1/2026,-83.20941227
SEXUAL OFFENCES,5/1/2026,-81.58321925
THEFT,4/1/2017,6.997376731
THEFT,5/1/2017,5.959501326
THEFT,6/1/2017,-7.23973629
THEFT,7/1/2017,6.893390582
THEFT,8/1/2017,4.459467083
THEFT,9/1/2017,-5.838765434
THEFT,10/1/2017,-3.501546672
THEFT,11/1/2017,18.27791936
THEFT,12/1/2017,7.375940392
THEFT,1/1/2018,2.449058606
THEFT,2/1/2018,-14.01781754
THEFT,3/1/2018,-12.19242628
THEFT,4/1/2018,7.6118056
THEFT,5/1/2018,11.50088047
THEFT,6/1/2018,3.625889027
THEFT,7/1/2018,-12.14781734
THEFT,8/1/2018,33.36407865
THEFT,9/1/2018,46.78627737
THEFT,10/1/2018,-1.536994939
THEFT,11/1/2018,29.60334486
THEFT,12/1/2018,1.208339121
THEFT,1/1/2019,30.64704841
THEFT,2/1/2019,11.80265096
THEFT,3/1/2019,-4.133802403
THEFT,4/1/2019,14.65509823
THEFT,5/1/2019,1.440460895
THEFT,6/1/2019,10.15513248
THEFT,7/1/2019,6.241086307
THEFT,8/1/2019,8.435812076
THEFT,9/1/2019,-1.348302772
THEFT,10/1/2019,-2.158636736
THEFT,11/1/2019,20.02658594
THEFT,12/1/2019,19.27431289
THEFT,1/1/2020,13.88173429
THEFT,2/1/2020,17.83803074
THEFT,3/1/2020,6.558941386
THEFT,4/1/2020,6.519460674
THEFT,5/1/2020,-4.47713832
THEFT,6/1/2020,-3.456115909
THEFT,7/1/2020,-4.850284751
THEFT,8/1/2020,6.17441261
THEFT,9/1/2020,-5.353925458
THEFT,10/1/2020,-10.6864954
THEFT,11/1/2020,12.89400695
THEFT,12/1/2020,5.451759688
THEFT,1/1/2021,1.882487638
THEFT,2/1/2021,-2.978351889
THEFT,3/1/2021,7.742010867
THEFT,4/1/2021,-2.222746324
THEFT,5/1/2021,-2.250007795
THEFT,6/1/2021,-9.735958611
THEFT,7/1/2021,5.365394943
THEFT,8/1/2021,-20.83148402
THEFT,9/1/2021,-13.53436234
THEFT,10/1/2021,-18.32464776
THEFT,11/1/2021,-18.82933083
THEFT,12/1/2021,-10.53554167
THEFT,1/1/2022,-8.86450515
THEFT,2/1/2022,-18.23599285
THEFT,3/1/2022,-14.94844276
THEFT,4/1/2022,-2.12763183
THEFT,5/1/2022,-18.54518174
THEFT,6/1/2022,-14.2491709
THEFT,7/1/2022,-7.190273082
THEFT,8/1/2022,-11.09114121
THEFT,9/1/2022,-14.60519039
THEFT,10/1/2022,-6.815384371
THEFT,11/1/2022,-22.44278583
THEFT,12/1/2022,-15.74344548
THEFT,1/1/2023,-16.24459057
THEFT,2/1/2023,-15.53581561
THEFT,3/1/2023,-0.889750398
THEFT,4/1/2023,-1.494607687
THEFT,5/1/2023,-6.993599576
THEFT,6/1/2023,-10.74129229
THEFT,7/1/2023,-1.74365094
THEFT,8/1/2023,34.91684013
THEFT,9/1/2023,11.44164022
THEFT,10/1/2023,9.822425561
THEFT,11/1/2023,4.365820924
THEFT,12/1/2023,2.005084127
THEFT,1/1/2024,-1.663388283
THEFT,2/1/2024,2.281046421
THEFT,3/1/2024,13.51677466
THEFT,4/1/2024,2.533285223
THEFT,5/1/2024,3.804530213
THEFT,6/1/2024,6.966029395
THEFT,7/1/2024,-8.582357215
THEFT,8/1/2024,-15.9750043
THEFT,9/1/2024,11.36471008
THEFT,10/1/2024,11.7158753
THEFT,11/1/2024,1.011817653
THEFT,12/1/2024,-10.19200029
THEFT,1/1/2025,14.02638048
THEFT,2/1/2025,19.71510689
THEFT,3/1/2025,22.32114351
THEFT,4/1/2025,0.784618642
THEFT,5/1/2025,-2.287388733
THEFT,6/1/2025,-26.75433336
THEFT,7/1/2025,-8.189573157
THEFT,8/1/2025,-2.503136913
THEFT,9/1/2025,6.313025196
THEFT,10/1/2025,19.33772256
THEFT,11/1/2025,-5.586869062
THEFT,12/1/2025,-4.049096386
THEFT,1/1/2026,-4.479276448
THEFT,2/1/2026,9.883955973
THEFT,3/1/2026,-18.3697361
THEFT,4/1/2026,-45.57029001
THEFT,5/1/2026,-46.34038992
VEHICLE OFFENCES,4/1/2017,1.037182459
VEHICLE OFFENCES,5/1/2017,2.165296843
VEHICLE OFFENCES,6/1/2017,-3.702781479
VEHICLE OFFENCES,7/1/2017,-3.035127033
VEHICLE OFFENCES,8/1/2017,-2.01704966
VEHICLE OFFENCES,9/1/2017,5.597763233
VEHICLE OFFENCES,10/1/2017,-0.915356053
VEHICLE OFFENCES,11/1/2017,4.090206215
VEHICLE OFFENCES,12/1/2017,10.1373033
VEHICLE OFFENCES,1/1/2018,-0.175392114
VEHICLE OFFENCES,2/1/2018,-0.215900766
VEHICLE OFFENCES,3/1/2018,33.55743679
VEHICLE OFFENCES,4/1/2018,33.57412359
VEHICLE OFFENCES,5/1/2018,0.651995353
VEHICLE OFFENCES,6/1/2018,-4.563542559
VEHICLE OFFENCES,7/1/2018,-1.635852052
VEHICLE OFFENCES,8/1/2018,18.15139117
VEHICLE OFFENCES,9/1/2018,15.36154902
VEHICLE OFFENCES,10/1/2018,4.374246325
VEHICLE OFFENCES,11/1/2018,-2.653565018
VEHICLE OFFENCES,12/1/2018,2.577086929
VEHICLE OFFENCES,1/1/2019,15.88754781
VEHICLE OFFENCES,2/1/2019,7.533979347
VEHICLE OFFENCES,3/1/2019,-1.022065319
VEHICLE OFFENCES,4/1/2019,-0.330953434
VEHICLE OFFENCES,5/1/2019,-2.015294686
VEHICLE OFFENCES,6/1/2019,-0.986092776
VEHICLE OFFENCES,7/1/2019,1.360340653
VEHICLE OFFENCES,8/1/2019,-4.585427227
VEHICLE OFFENCES,9/1/2019,-7.165111534
VEHICLE OFFENCES,10/1/2019,-5.128774584
VEHICLE OFFENCES,11/1/2019,-5.852233921
VEHICLE OFFENCES,12/1/2019,1.730413725
VEHICLE OFFENCES,1/1/2020,-1.824240374
VEHICLE OFFENCES,2/1/2020,-0.977567169
VEHICLE OFFENCES,3/1/2020,3.654958691
VEHICLE OFFENCES,4/1/2020,1.167349164
VEHICLE OFFENCES,5/1/2020,-1.128659441
VEHICLE OFFENCES,6/1/2020,-4.285611328
VEHICLE OFFENCES,7/1/2020,1.436457441
VEHICLE OFFENCES,8/1/2020,2.640870815
VEHICLE OFFENCES,9/1/2020,-7.05284
VEHICLE OFFENCES,10/1/2020,-4.68693863
VEHICLE OFFENCES,11/1/2020,0.30435356
VEHICLE OFFENCES,12/1/2020,0.303989153
VEHICLE OFFENCES,1/1/2021,-3.623701354
VEHICLE OFFENCES,2/1/2021,-2.533314488
VEHICLE OFFENCES,3/1/2021,-4.460822791
VEHICLE OFFENCES,4/1/2021,0.216201218
VEHICLE OFFENCES,5/1/2021,-3.730775026
VEHICLE OFFENCES,6/1/2021,-2.152116879
VEHICLE OFFENCES,7/1/2021,8.091232376
VEHICLE OFFENCES,8/1/2021,-1.958645839
VEHICLE OFFENCES,9/1/2021,-5.389721662
VEHICLE OFFENCES,10/1/2021,-6.021039158
VEHICLE OFFENCES,11/1/2021,-5.16287701
VEHICLE OFFENCES,12/1/2021,-3.830713659
VEHICLE OFFENCES,1/1/2022,-5.384159394
VEHICLE OFFENCES,2/1/2022,-2.018622431
VEHICLE OFFENCES,3/1/2022,-2.373034856
VEHICLE OFFENCES,4/1/2022,-5.762575868
VEHICLE OFFENCES,5/1/2022,-0.978113779
VEHICLE OFFENCES,6/1/2022,-0.214510199
VEHICLE OFFENCES,7/1/2022,-2.101874258
VEHICLE OFFENCES,8/1/2022,-0.480108528
VEHICLE OFFENCES,9/1/2022,-3.727629485
VEHICLE OFFENCES,10/1/2022,-3.525815042
VEHICLE OFFENCES,11/1/2022,-5.271341249
VEHICLE OFFENCES,12/1/2022,-5.142382909
VEHICLE OFFENCES,1/1/2023,0.375272486
VEHICLE OFFENCES,2/1/2023,1.66154712
VEHICLE OFFENCES,3/1/2023,-6.200604527
VEHICLE OFFENCES,4/1/2023,-2.99915449
VEHICLE OFFENCES,5/1/2023,2.981559773
VEHICLE OFFENCES,6/1/2023,0.640688612
VEHICLE OFFENCES,7/1/2023,-1.663845599
VEHICLE OFFENCES,8/1/2023,-4.623519151
VEHICLE OFFENCES,9/1/2023,-2.309068766
VEHICLE OFFENCES,10/1/2023,-2.229806438
VEHICLE OFFENCES,11/1/2023,3.607497203
VEHICLE OFFENCES,12/1/2023,-0.638815389
VEHICLE OFFENCES,1/1/2024,-4.257617781
VEHICLE OFFENCES,2/1/2024,2.81868121
VEHICLE OFFENCES,3/1/2024,-3.085187452
VEHICLE OFFENCES,4/1/2024,-3.329927274
VEHICLE OFFENCES,5/1/2024,-3.453687752
VEHICLE OFFENCES,6/1/2024,-0.827932525
VEHICLE OFFENCES,7/1/2024,1.452962044
VEHICLE OFFENCES,8/1/2024,-3.495586971
VEHICLE OFFENCES,9/1/2024,-5.071463983
VEHICLE OFFENCES,10/1/2024,-1.758404166
VEHICLE OFFENCES,11/1/2024,-2.284220761
VEHICLE OFFENCES,12/1/2024,-0.245467083
VEHICLE OFFENCES,1/1/2025,3.463904378
VEHICLE OFFENCES,2/1/2025,-1.180110426
VEHICLE OFFENCES,3/1/2025,0.82684241
VEHICLE OFFENCES,4/1/2025,-1.664210005
VEHICLE OFFENCES,5/1/2025,-3.212093471
VEHICLE OFFENCES,6/1/2025,-1.757378006
VEHICLE OFFENCES,7/1/2025,-1.110582067
VEHICLE OFFENCES,8/1/2025,-2.04522541
VEHICLE OFFENCES,9/1/2025,-1.096676396
VEHICLE OFFENCES,10/1/2025,3.664146051
VEHICLE OFFENCES,11/1/2025,1.943650052
VEHICLE OFFENCES,12/1/2025,7.138147253
VEHICLE OFFENCES,1/1/2026,3.673697818
VEHICLE OFFENCES,2/1/2026,1.364809702
VEHICLE OFFENCES,3/1/2026,-1.363847496
VEHICLE OFFENCES,4/1/2026,-3.761549707
VEHICLE OFFENCES,5/1/2026,-3.75042517
VIOLENCE AGAINST THE PERSON,4/1/2017,310.2430856
VIOLENCE AGAINST THE PERSON,5/1/2017,374.3952624
VIOLENCE AGAINST THE PERSON,6/1/2017,1188.666795
VIOLENCE AGAINST THE PERSON,7/1/2017,92.17457387
VIOLENCE AGAINST THE PERSON,8/1/2017,1.753682976
VIOLENCE AGAINST THE PERSON,9/1/2017,193.9675034
VIOLENCE AGAINST THE PERSON,10/1/2017,112.9382087
VIOLENCE AGAINST THE PERSON,11/1/2017,104.050578
VIOLENCE AGAINST THE PERSON,12/1/2017,-13.87638791
VIOLENCE AGAINST THE PERSON,1/1/2018,67.90844165
VIOLENCE AGAINST THE PERSON,2/1/2018,-88.44064703
VIOLENCE AGAINST THE PERSON,3/1/2018,174.1701696
VIOLENCE AGAINST THE PERSON,4/1/2018,18.21367283
VIOLENCE AGAINST THE PERSON,5/1/2018,34.17187387
VIOLENCE AGAINST THE PERSON,6/1/2018,96.22248137
VIOLENCE AGAINST THE PERSON,7/1/2018,176.3492953
VIOLENCE AGAINST THE PERSON,8/1/2018,167.9549992
VIOLENCE AGAINST THE PERSON,9/1/2018,136.8312395
VIOLENCE AGAINST THE PERSON,10/1/2018,30.46988269
VIOLENCE AGAINST THE PERSON,11/1/2018,9.63297754
VIOLENCE AGAINST THE PERSON,12/1/2018,-45.02098805
VIOLENCE AGAINST THE PERSON,1/1/2019,43.44868798
VIOLENCE AGAINST THE PERSON,2/1/2019,-25.9283454
VIOLENCE AGAINST THE PERSON,3/1/2019,117.8581884
VIOLENCE AGAINST THE PERSON,4/1/2019,7.007074745
VIOLENCE AGAINST THE PERSON,5/1/2019,40.06637269
VIOLENCE AGAINST THE PERSON,6/1/2019,166.9187183
VIOLENCE AGAINST THE PERSON,7/1/2019,85.93721299
VIOLENCE AGAINST THE PERSON,8/1/2019,30.81738519
VIOLENCE AGAINST THE PERSON,9/1/2019,49.67389887
VIOLENCE AGAINST THE PERSON,10/1/2019,-15.18960099
VIOLENCE AGAINST THE PERSON,11/1/2019,123.9397949
VIOLENCE AGAINST THE PERSON,12/1/2019,103.3630315
VIOLENCE AGAINST THE PERSON,1/1/2020,42.60491475
VIOLENCE AGAINST THE PERSON,2/1/2020,54.14627489
VIOLENCE AGAINST THE PERSON,3/1/2020,-95.62581422
VIOLENCE AGAINST THE PERSON,4/1/2020,-249.243617
VIOLENCE AGAINST THE PERSON,5/1/2020,-155.220718
VIOLENCE AGAINST THE PERSON,6/1/2020,92.44193799
VIOLENCE AGAINST THE PERSON,7/1/2020,56.00754711
VIOLENCE AGAINST THE PERSON,8/1/2020,-34.39191289
VIOLENCE AGAINST THE PERSON,9/1/2020,-65.56786628
VIOLENCE AGAINST THE PERSON,10/1/2020,-97.59052908
VIOLENCE AGAINST THE PERSON,11/1/2020,-138.0505189
VIOLENCE AGAINST THE PERSON,12/1/2020,-194.9704986
VIOLENCE AGAINST THE PERSON,1/1/2021,-223.7555644
VIOLENCE AGAINST THE PERSON,2/1/2021,-229.9637486
VIOLENCE AGAINST THE PERSON,3/1/2021,-44.70301643
VIOLENCE AGAINST THE PERSON,4/1/2021,-81.98717099
VIOLENCE AGAINST THE PERSON,5/1/2021,-14.13447113
VIOLENCE AGAINST THE PERSON,6/1/2021,-16.24977657
VIOLENCE AGAINST THE PERSON,7/1/2021,3.598400934
VIOLENCE AGAINST THE PERSON,8/1/2021,-43.92100496
VIOLENCE AGAINST THE PERSON,9/1/2021,-22.7633101
VIOLENCE AGAINST THE PERSON,10/1/2021,-71.66332701
VIOLENCE AGAINST THE PERSON,11/1/2021,-92.73096113
VIOLENCE AGAINST THE PERSON,12/1/2021,-142.3584501
VIOLENCE AGAINST THE PERSON,1/1/2022,-131.6763036
VIOLENCE AGAINST THE PERSON,2/1/2022,-127.653877
VIOLENCE AGAINST THE PERSON,3/1/2022,-80.32586495
VIOLENCE AGAINST THE PERSON,4/1/2022,-101.0827498
VIOLENCE AGAINST THE PERSON,5/1/2022,-3.283475537
VIOLENCE AGAINST THE PERSON,6/1/2022,-51.28506172
VIOLENCE AGAINST THE PERSON,7/1/2022,-48.18507863
VIOLENCE AGAINST THE PERSON,8/1/2022,-71.67888554
VIOLENCE AGAINST THE PERSON,9/1/2022,-124.9955072
VIOLENCE AGAINST THE PERSON,10/1/2022,-70.82237186
VIOLENCE AGAINST THE PERSON,11/1/2022,-72.95323584
VIOLENCE AGAINST THE PERSON,12/1/2022,-166.6736036
VIOLENCE AGAINST THE PERSON,1/1/2023,-64.59187907
VIOLENCE AGAINST THE PERSON,2/1/2023,-150.4358885
VIOLENCE AGAINST THE PERSON,3/1/2023,-69.47780554
VIOLENCE AGAINST THE PERSON,4/1/2023,-84.77041437
VIOLENCE AGAINST THE PERSON,5/1/2023,41.31853255
VIOLENCE AGAINST THE PERSON,6/1/2023,85.91085447
VIOLENCE AGAINST THE PERSON,7/1/2023,58.56898814
VIOLENCE AGAINST THE PERSON,8/1/2023,-17.56346201
VIOLENCE AGAINST THE PERSON,9/1/2023,37.29598785
VIOLENCE AGAINST THE PERSON,10/1/2023,102.8836693
VIOLENCE AGAINST THE PERSON,11/1/2023,-12.74640157
VIOLENCE AGAINST THE PERSON,12/1/2023,-40.12748495
VIOLENCE AGAINST THE PERSON,1/1/2024,-82.2387404
VIOLENCE AGAINST THE PERSON,2/1/2024,178.873747
VIOLENCE AGAINST THE PERSON,3/1/2024,-91.88301981
VIOLENCE AGAINST THE PERSON,4/1/2024,-52.41762996
VIOLENCE AGAINST THE PERSON,5/1/2024,86.00191093
VIOLENCE AGAINST THE PERSON,6/1/2024,-37.31741069
VIOLENCE AGAINST THE PERSON,7/1/2024,-42.87004319
VIOLENCE AGAINST THE PERSON,8/1/2024,-7.656458925
VIOLENCE AGAINST THE PERSON,9/1/2024,-56.06719128
VIOLENCE AGAINST THE PERSON,10/1/2024,-50.62410995
VIOLENCE AGAINST THE PERSON,11/1/2024,-94.60168334
VIOLENCE AGAINST THE PERSON,12/1/2024,-83.75497393
VIOLENCE AGAINST THE PERSON,1/1/2025,-74.98998908
VIOLENCE AGAINST THE PERSON,2/1/2025,-168.8537251
VIOLENCE AGAINST THE PERSON,3/1/2025,-31.26815319
VIOLENCE AGAINST THE PERSON,4/1/2025,-74.30343834
VIOLENCE AGAINST THE PERSON,5/1/2025,87.46471887
VIOLENCE AGAINST THE PERSON,6/1/2025,-57.58295245
VIOLENCE AGAINST THE PERSON,7/1/2025,42.91232256
VIOLENCE AGAINST THE PERSON,8/1/2025,17.36620387
VIOLENCE AGAINST THE PERSON,9/1/2025,-6.74640157
VIOLENCE AGAINST THE PERSON,10/1/2025,140.3719581
VIOLENCE AGAINST THE PERSON,11/1/2025,1.473055048
VIOLENCE AGAINST THE PERSON,12/1/2025,10.36473578
VIOLENCE AGAINST THE PERSON,1/1/2026,-84.90961451
VIOLENCE AGAINST THE PERSON,2/1/2026,-98.1375254
VIOLENCE AGAINST THE PERSON,3/1/2026,-72.43541613
VIOLENCE AGAINST THE PERSON,4/1/2026,-160.4874917
VIOLENCE AGAINST THE PERSON,5/1/2026,-75.92728259
