date,crime_type,crime_count,headline_count,crime_z,headline_z,divergence
8/1/2021,KNIFE CRIME,1416,121,-1.06561462,-0.285254105,0.780360515
8/1/2021,SEXUAL OFFENCES,1700,44,-0.501689373,-0.957824329,-0.456134956
8/1/2021,ROBBERY,1912,18,-1.348052087,-1.01287186,0.335180227
8/1/2021,MISCELLANEOUS,2803,0,-0.609148422,-0.436446594,0.172701828
8/1/2021,DRUG OFFENCES,3433,78,-0.408058926,-0.33790948,0.070149446
8/1/2021,BURGLARY,4316,5,-1.137195251,-0.508104841,0.62909041
8/1/2021,ARSON AND CRIMINAL DAMAGE,4463,6,-0.307011886,-0.600227526,-0.29321564
8/1/2021,PUBLIC ORDER OFFENCES,4695,2,0.333308324,-0.433918902,-0.767227227
8/1/2021,HATE CRIME,6295,32,0.759165056,-0.516161754,-1.27532681
8/1/2021,VEHICLE OFFENCES,8591,4,-0.137293883,-0.345797569,-0.208503687
8/1/2021,DOMESTIC ABUSE,9671,2,0.681631553,-0.826083625,-1.507715179
8/1/2021,THEFT,16053,16,-0.923988014,-1.850149499,-0.926161485
8/1/2021,VIOLENCE AGAINST THE PERSON,18668,179,-0.141328541,-0.243278567,-0.101950026
9/1/2021,LETHAL BARREL DISCHARGE,18,21,-0.364923454,-1.131701602,-0.766778148
9/1/2021,GUN CRIME,124,8,-1.20646347,-1.110206756,0.096256714
9/1/2021,POSSESSION OF WEAPONS,475,31,-0.641732669,-0.612886376,0.028846293
9/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,925,1,-0.139603555,-0.373478014,-0.23387446
9/1/2021,KNIFE CRIME,1600,63,-0.397545962,-0.871222826,-0.473676864
9/1/2021,SEXUAL OFFENCES,1983,68,0.514950921,-0.420068999,-0.93501992
9/1/2021,ROBBERY,2182,24,-0.816572567,-0.644032533,0.172540034
9/1/2021,MISCELLANEOUS,3120,0,-0.411912393,-0.436446594,-0.024534201
9/1/2021,DRUG OFFENCES,3185,52,-0.751518553,-1.052787179,-0.301268627
9/1/2021,BURGLARY,4278,14,-1.170231853,-0.14158427,1.028647583
9/1/2021,ARSON AND CRIMINAL DAMAGE,4421,3,-0.415283989,-0.736488513,-0.321204524
9/1/2021,PUBLIC ORDER OFFENCES,4979,1,0.829588072,-0.585154481,-1.414742552
9/1/2021,HATE CRIME,6174,20,0.64475413,-0.859114866,-1.503868997
9/1/2021,VEHICLE OFFENCES,8901,1,0.120374901,-0.802591889,-0.92296679
9/1/2021,DOMESTIC ABUSE,9547,2,0.525531414,-0.826083625,-1.351615039
9/1/2021,THEFT,16649,24,-0.783368679,-1.291120918,-0.507752239
9/1/2021,VIOLENCE AGAINST THE PERSON,19693,167,0.511559194,-0.316829233,-0.828388427
10/1/2021,FRAUD AND FORGERY,0,28,-0.582509892,0.346550708,0.929060599
10/1/2021,LETHAL BARREL DISCHARGE,23,40,0.116775505,-0.488968899,-0.605744404
10/1/2021,GUN CRIME,133,11,-1.040324766,-0.858695385,0.18162938
10/1/2021,POSSESSION OF WEAPONS,560,29,0.754244241,-0.753514414,-1.507758655
10/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,1025,3,0.741134503,0.71447968,-0.026654823
10/1/2021,KNIFE CRIME,1447,113,-0.953059574,-0.366077377,0.586982197
10/1/2021,SEXUAL OFFENCES,2197,92,1.283717786,0.11768633,-1.166031456
10/1/2021,ROBBERY,2223,21,-0.735866418,-0.828452197,-0.092585779
10/1/2021,DRUG OFFENCES,3885,73,0.217923943,-0.475385961,-0.693309903
10/1/2021,MISCELLANEOUS,4110,0,0.204061328,-0.436446594,-0.640507922
10/1/2021,ARSON AND CRIMINAL DAMAGE,4666,11,0.216303281,-0.373125881,-0.589429162
10/1/2021,BURGLARY,4717,34,-0.788572159,0.672905887,1.461478045
10/1/2021,PUBLIC ORDER OFFENCES,5098,1,1.037536275,-0.585154481,-1.622690756
10/1/2021,HATE CRIME,6653,36,1.097670107,-0.40184405,-1.499514157
10/1/2021,VEHICLE OFFENCES,9355,1,0.497734991,-0.802591889,-1.30032688
10/1/2021,DOMESTIC ABUSE,10043,5,1.149931972,-0.185909231,-1.335841203
10/1/2021,THEFT,19015,22,-0.225138232,-1.430878063,-1.205739831
10/1/2021,VIOLENCE AGAINST THE PERSON,20438,94,0.986097109,-0.764262453,-1.750359562
11/1/2021,FRAUD AND FORGERY,0,22,-0.582509892,-0.291417641,0.291092251
11/1/2021,LETHAL BARREL DISCHARGE,11,38,-1.039301996,-0.556624973,0.482677023
11/1/2021,GUN CRIME,102,12,-1.612580303,-0.774858262,0.837722041
11/1/2021,POSSESSION OF WEAPONS,535,40,0.343662797,0.019939796,-0.323723
11/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,963,3,0.195076907,0.71447968,0.519402773
11/1/2021,KNIFE CRIME,1350,95,-1.305247942,-0.547929738,0.757318204
11/1/2021,SEXUAL OFFENCES,2097,43,0.924480933,-0.980230801,-1.904711734
11/1/2021,ROBBERY,2202,20,-0.777203714,-0.889925418,-0.112721704
11/1/2021,DRUG OFFENCES,3855,56,0.176376407,-0.942805995,-1.119182402
11/1/2021,MISCELLANEOUS,4236,0,0.282457983,-0.436446594,-0.718904577
11/1/2021,ARSON AND CRIMINAL DAMAGE,4429,10,-0.394660731,-0.41854621,-0.023885479
11/1/2021,PUBLIC ORDER OFFENCES,4766,0,0.457378261,-0.736390059,-1.19376832
11/1/2021,BURGLARY,4817,26,-0.701633731,0.347109824,1.048743555
11/1/2021,HATE CRIME,6282,27,0.746872973,-0.659058884,-1.405931857
11/1/2021,DOMESTIC ABUSE,9357,8,0.286345716,0.454265164,0.167919447
11/1/2021,VEHICLE OFFENCES,9457,2,0.582516333,-0.650327116,-1.232843448
11/1/2021,THEFT,18595,21,-0.324232394,-1.500756636,-1.176524242
11/1/2021,VIOLENCE AGAINST THE PERSON,19694,97,0.512196158,-0.745874786,-1.258070944
12/1/2021,FRAUD AND FORGERY,1,17,-0.416078494,-0.823057931,-0.406979437
12/1/2021,LETHAL BARREL DISCHARGE,17,30,-0.461263245,-0.827249269,-0.365986023
12/1/2021,GUN CRIME,164,10,-0.468069228,-0.942532509,-0.47446328
12/1/2021,POSSESSION OF WEAPONS,496,16,-0.296844256,-1.667596663,-1.370752407
12/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,862,1,-0.694468531,-0.373478014,0.320990517
12/1/2021,KNIFE CRIME,1403,49,-1.112815123,-1.012663552,0.100151571
12/1/2021,SEXUAL OFFENCES,1649,62,-0.684900168,-0.554507832,0.130392336
12/1/2021,ROBBERY,1904,21,-1.363799629,-0.828452197,0.535347432
12/1/2021,DRUG OFFENCES,3427,68,-0.416368433,-0.612862442,-0.196494009
12/1/2021,MISCELLANEOUS,3784,0,0.001225537,-0.436446594,-0.437672131
12/1/2021,ARSON AND CRIMINAL DAMAGE,4134,13,-1.155143363,-0.282285223,0.87285814
12/1/2021,PUBLIC ORDER OFFENCES,4145,0,-0.62779682,-0.736390059,-0.108593239
12/1/2021,BURGLARY,4559,16,-0.925934873,-0.060135255,0.865799619
12/1/2021,HATE CRIME,5733,35,0.227768857,-0.430423476,-0.658192334
12/1/2021,VEHICLE OFFENCES,8499,2,-0.213763328,-0.650327116,-0.436563788
12/1/2021,DOMESTIC ABUSE,9651,2,0.656454112,-0.826083625,-1.482537737
12/1/2021,THEFT,16650,27,-0.783132741,-1.0814852,-0.298352459
12/1/2021,VIOLENCE AGAINST THE PERSON,18469,87,-0.268084306,-0.807167008,-0.539082702
1/1/2022,FRAUD AND FORGERY,0,21,-0.582509892,-0.397745699,0.184764193
1/1/2022,LETHAL BARREL DISCHARGE,7,24,-1.424661163,-1.030217491,0.394443672
1/1/2022,GUN CRIME,87,7,-1.889478143,-1.194043879,0.695434264
1/1/2022,POSSESSION OF WEAPONS,560,26,0.754244241,-0.964456472,-1.718700713
1/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,933,2,-0.06914451,0.170500833,0.239645343
1/1/2022,KNIFE CRIME,1466,96,-0.884074223,-0.537826829,0.346247394
1/1/2022,SEXUAL OFFENCES,1808,69,-0.113713572,-0.397662527,-0.283948955
1/1/2022,ROBBERY,1979,19,-1.216166429,-0.951398639,0.26476779
1/1/2022,MISCELLANEOUS,3639,0,-0.088992836,-0.436446594,-0.347453758
1/1/2022,PUBLIC ORDER OFFENCES,3967,0,-0.938845394,-0.736390059,0.202455335
1/1/2022,ARSON AND CRIMINAL DAMAGE,4240,4,-0.881885197,-0.691068184,0.190817013
1/1/2022,DRUG OFFENCES,4325,62,0.827287797,-0.777834218,-1.605122015
1/1/2022,BURGLARY,4716,7,-0.789441543,-0.426655825,0.362785718
1/1/2022,HATE CRIME,5435,41,-0.054003504,-0.25894692,-0.204943416
1/1/2022,VEHICLE OFFENCES,8897,1,0.117050143,-0.802591889,-0.919642032
1/1/2022,DOMESTIC ABUSE,9671,0,0.681631553,-1.252866555,-1.934498109
1/1/2022,THEFT,16081,28,-0.917381737,-1.011606627,-0.09422489
1/1/2022,VIOLENCE AGAINST THE PERSON,18521,96,-0.234962197,-0.752004009,-0.517041812
2/1/2022,FRAUD AND FORGERY,0,31,-0.582509892,0.665534882,1.248044773
2/1/2022,LETHAL BARREL DISCHARGE,13,22,-0.846622412,-1.097873565,-0.251251153
2/1/2022,GUN CRIME,119,12,-1.29876275,-0.774858262,0.523904488
2/1/2022,POSSESSION OF WEAPONS,527,45,0.212276735,0.371509892,0.159233158
2/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,926,1,-0.130796174,-0.373478014,-0.24268184
2/1/2022,KNIFE CRIME,1294,83,-1.508573186,-0.669164646,0.83940854
2/1/2022,SEXUAL OFFENCES,1786,67,-0.19274568,-0.442475472,-0.249729792
2/1/2022,ROBBERY,1902,23,-1.367736514,-0.705505754,0.66223076
2/1/2022,MISCELLANEOUS,3689,0,-0.057883052,-0.436446594,-0.378563542
2/1/2022,ARSON AND CRIMINAL DAMAGE,3818,9,-1.969762046,-0.463966539,1.505795507
2/1/2022,DRUG OFFENCES,3854,45,0.174991489,-1.245254252,-1.420245741
2/1/2022,PUBLIC ORDER OFFENCES,4018,2,-0.849724735,-0.433918902,0.415805833
2/1/2022,BURGLARY,4174,6,-1.260647817,-0.467380333,0.793267484
2/1/2022,HATE CRIME,5360,57,-0.124919367,0.198323896,0.323243262
2/1/2022,VEHICLE OFFENCES,7915,3,-0.699178069,-0.498062342,0.201115727
2/1/2022,DOMESTIC ABUSE,8874,3,-0.321689504,-0.612692161,-0.291002656
2/1/2022,THEFT,16396,19,-0.843061115,-1.640513781,-0.797452666
2/1/2022,VIOLENCE AGAINST THE PERSON,18058,115,-0.529876364,-0.635548787,-0.105672423
3/1/2022,FRAUD AND FORGERY,0,14,-0.582509892,-1.142042105,-0.559532213
3/1/2022,LETHAL BARREL DISCHARGE,12,18,-0.942962204,-1.233185713,-0.290223509
3/1/2022,GUN CRIME,109,9,-1.48336131,-1.026369632,0.456991678
3/1/2022,POSSESSION OF WEAPONS,569,40,0.902053561,0.019939796,-0.882113764
3/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1122,1,1.595450419,-0.373478014,-1.968928434
3/1/2022,KNIFE CRIME,1363,52,-1.258047439,-0.982354825,0.275692615
3/1/2022,ROBBERY,1976,19,-1.222071757,-0.951398639,0.270673118
3/1/2022,SEXUAL OFFENCES,2046,47,0.741270138,-0.890604913,-1.63187505
3/1/2022,DRUG OFFENCES,4099,61,0.514296363,-0.805329514,-1.319625877
3/1/2022,MISCELLANEOUS,4311,1,0.329122659,0.492762283,0.163639625
3/1/2022,ARSON AND CRIMINAL DAMAGE,4317,7,-0.68338634,-0.554807197,0.128579143
3/1/2022,BURGLARY,4428,18,-1.039824213,0.021313761,1.061137974
3/1/2022,PUBLIC ORDER OFFENCES,4773,4,0.469610508,-0.131447746,-0.601058254
3/1/2022,HATE CRIME,6430,33,0.886813609,-0.487582328,-1.374395937
3/1/2022,VEHICLE OFFENCES,8889,4,0.110400626,-0.345797569,-0.456198195
3/1/2022,DOMESTIC ABUSE,9637,10,0.638829902,0.881048094,0.242218191
3/1/2022,THEFT,18696,25,-0.300402608,-1.221242345,-0.920839737
3/1/2022,VIOLENCE AGAINST THE PERSON,19892,103,0.638314959,-0.709099453,-1.347414413
4/1/2022,FRAUD AND FORGERY,0,43,-0.582509892,1.941471579,2.52398147
4/1/2022,LETHAL BARREL DISCHARGE,10,26,-1.135641787,-0.962561417,0.173080371
4/1/2022,GUN CRIME,121,14,-1.261843038,-0.607184015,0.654659023
4/1/2022,POSSESSION OF WEAPONS,537,37,0.376509312,-0.191002261,-0.567511573
4/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,896,1,-0.395017592,-0.373478014,0.021539577
4/1/2022,KNIFE CRIME,1319,77,-1.417802988,-0.7297821,0.688020888
4/1/2022,SEXUAL OFFENCES,1767,72,-0.261000682,-0.330443111,-0.06944243
4/1/2022,ROBBERY,1852,30,-1.466158647,-0.275193205,1.190965442
4/1/2022,DRUG OFFENCES,3274,54,-0.628260864,-0.997796587,-0.369535723
4/1/2022,MISCELLANEOUS,3844,0,0.038557278,-0.436446594,-0.475003871
4/1/2022,BURGLARY,3894,6,-1.504075413,-0.467380333,1.03669508
4/1/2022,PUBLIC ORDER OFFENCES,4383,1,-0.211900412,-0.585154481,-0.373254069
4/1/2022,ARSON AND CRIMINAL DAMAGE,4454,8,-0.330213051,-0.509386868,-0.179173817
4/1/2022,HATE CRIME,5889,20,0.375273852,-0.859114866,-1.234388718
4/1/2022,VEHICLE OFFENCES,8450,0,-0.25449162,-0.954856662,-0.700365043
4/1/2022,DOMESTIC ABUSE,9289,1,0.200742414,-1.03947509,-1.240217505
4/1/2022,THEFT,18000,37,-0.464615791,-0.382699473,0.081916318
4/1/2022,VIOLENCE AGAINST THE PERSON,18663,122,-0.144513359,-0.592644232,-0.448130873
5/1/2022,LETHAL BARREL DISCHARGE,19,26,-0.268583662,-0.962561417,-0.693977755
5/1/2022,GUN CRIME,153,25,-0.671127645,0.315024343,0.986151987
5/1/2022,POSSESSION OF WEAPONS,541,39,0.442202343,-0.050374223,-0.492576566
5/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1067,4,1.111044487,1.258458527,0.14741404
5/1/2022,KNIFE CRIME,1527,72,-0.66259494,-0.780296645,-0.117701705
5/1/2022,SEXUAL OFFENCES,2107,101,0.960404618,0.319344578,-0.64106004
5/1/2022,ROBBERY,2379,11,-0.428789362,-1.443184409,-1.014395047
5/1/2022,DRUG OFFENCES,3903,79,0.242852464,-0.310414184,-0.553266648
5/1/2022,MISCELLANEOUS,4042,0,0.161752022,-0.436446594,-0.598198616
5/1/2022,BURGLARY,4405,6,-1.059820051,-0.467380333,0.592439718
5/1/2022,ARSON AND CRIMINAL DAMAGE,4546,6,-0.093045586,-0.600227526,-0.50718194
5/1/2022,PUBLIC ORDER OFFENCES,5097,1,1.035788812,-0.585154481,-1.620943292
5/1/2022,HATE CRIME,6430,32,0.886813609,-0.516161754,-1.402975363
5/1/2022,VEHICLE OFFENCES,8605,5,-0.125657228,-0.193532796,-0.067875568
5/1/2022,DOMESTIC ABUSE,9873,4,0.935923716,-0.399300696,-1.335224412
5/1/2022,THEFT,19202,22,-0.181017736,-1.430878063,-1.249860327
5/1/2022,VIOLENCE AGAINST THE PERSON,21068,142,1.387384205,-0.470059788,-1.857443992
6/1/2022,FRAUD AND FORGERY,0,30,-0.582509892,0.559206824,1.141716715
6/1/2022,LETHAL BARREL DISCHARGE,23,41,0.116775505,-0.455140862,-0.571916367
6/1/2022,GUN CRIME,130,23,-1.095704334,0.147350096,1.243054429
6/1/2022,POSSESSION OF WEAPONS,557,28,0.704974468,-0.823828433,-1.528802901
6/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1009,1,0.600216414,-0.373478014,-0.973694428
6/1/2022,KNIFE CRIME,1519,54,-0.691641403,-0.962149007,-0.270507604
6/1/2022,SEXUAL OFFENCES,1967,77,0.457473024,-0.218410751,-0.675883775
6/1/2022,ROBBERY,2320,33,-0.544927479,-0.090773542,0.454153937
6/1/2022,DRUG OFFENCES,3572,59,-0.215555345,-0.860320107,-0.644764762
6/1/2022,MISCELLANEOUS,3726,0,-0.034861812,-0.436446594,-0.401584782
6/1/2022,BURGLARY,4095,10,-1.329329175,-0.304482302,1.024846873
6/1/2022,ARSON AND CRIMINAL DAMAGE,4434,13,-0.381771195,-0.282285223,0.099485973
6/1/2022,PUBLIC ORDER OFFENCES,5072,3,0.992102214,-0.282683324,-1.274785538
6/1/2022,HATE CRIME,6306,26,0.769566049,-0.68763831,-1.457204359
6/1/2022,VEHICLE OFFENCES,8775,6,0.015645008,-0.041268023,-0.056913031
6/1/2022,DOMESTIC ABUSE,9635,4,0.636312158,-0.399300696,-1.035612854
6/1/2022,THEFT,18951,26,-0.240238295,-1.151363772,-0.911125478
6/1/2022,VIOLENCE AGAINST THE PERSON,19986,129,0.698189542,-0.549739676,-1.247929218
7/1/2022,LETHAL BARREL DISCHARGE,28,42,0.598474464,-0.421312825,-1.019787288
7/1/2022,GUN CRIME,175,8,-0.265010812,-1.110206756,-0.845195944
7/1/2022,POSSESSION OF WEAPONS,520,24,0.09731393,-1.10508451,-1.20239844
7/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1069,5,1.128659249,1.802437374,0.673778126
7/1/2022,KNIFE CRIME,1615,70,-0.343083843,-0.800502463,-0.45741862
7/1/2022,SEXUAL OFFENCES,2164,65,1.165169624,-0.487288416,-1.65245804
7/1/2022,ROBBERY,2342,19,-0.50162174,-0.951398639,-0.449776899
7/1/2022,BURGLARY,3691,6,-1.68056042,-0.467380333,1.213180087
7/1/2022,DRUG OFFENCES,3757,49,0.040654458,-1.135273068,-1.175927525
7/1/2022,MISCELLANEOUS,3881,0,0.061578518,-0.436446594,-0.498025112
7/1/2022,ARSON AND CRIMINAL DAMAGE,4641,27,0.1518556,0.353599384,0.201743784
7/1/2022,PUBLIC ORDER OFFENCES,5243,2,1.290918541,-0.433918902,-1.724837443
7/1/2022,HATE CRIME,6672,21,1.115635459,-0.83053544,-1.946170899
7/1/2022,VEHICLE OFFENCES,8694,4,-0.051681351,-0.345797569,-0.294116218
7/1/2022,DOMESTIC ABUSE,10315,3,1.492345181,-0.612692161,-2.105037341
7/1/2022,THEFT,19749,34,-0.051959387,-0.592335191,-0.540375804
7/1/2022,VIOLENCE AGAINST THE PERSON,20731,108,1.172727457,-0.678453342,-1.851180799
8/1/2022,FRAUD AND FORGERY,0,32,-0.582509892,0.77186294,1.354372832
8/1/2022,LETHAL BARREL DISCHARGE,39,44,1.658212173,-0.353656751,-2.011868923
8/1/2022,GUN CRIME,189,17,-0.006572828,-0.355672645,-0.349099817
8/1/2022,POSSESSION OF WEAPONS,565,34,0.83636053,-0.401944318,-1.238304848
8/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1062,5,1.067007584,1.802437374,0.73542979
8/1/2022,KNIFE CRIME,1625,165,-0.306775763,0.159273891,0.466049654
8/1/2022,SEXUAL OFFENCES,1919,29,0.285039335,-1.29392141,-1.578960744
8/1/2022,ROBBERY,2244,7,-0.694529122,-1.689077294,-0.994548172
8/1/2022,MISCELLANEOUS,3147,0,-0.395113109,-0.436446594,-0.041333484
8/1/2022,DRUG OFFENCES,3719,47,-0.011972421,-1.19026366,-1.178291239
8/1/2022,BURGLARY,4116,4,-1.311072105,-0.548829349,0.762242756
8/1/2022,ARSON AND CRIMINAL DAMAGE,4560,22,-0.056954885,0.126497739,0.183452624
8/1/2022,PUBLIC ORDER OFFENCES,5036,1,0.929193514,-0.585154481,-1.514347994
8/1/2022,HATE CRIME,6157,15,0.628679868,-1.002011996,-1.630691864
8/1/2022,VEHICLE OFFENCES,8966,6,0.174402227,-0.041268023,-0.215670249
8/1/2022,DOMESTIC ABUSE,10108,6,1.231758658,0.027482234,-1.204276424
8/1/2022,THEFT,18817,29,-0.271854051,-0.941728054,-0.669874003
8/1/2022,VIOLENCE AGAINST THE PERSON,19912,111,0.651054232,-0.660065676,-1.311119908
9/1/2022,FRAUD AND FORGERY,3,17,-0.083215699,-0.823057931,-0.739842232
9/1/2022,LETHAL BARREL DISCHARGE,22,83,0.020435713,0.965636693,0.945200979
9/1/2022,GUN CRIME,131,35,-1.077244478,1.153395577,2.230640054
9/1/2022,POSSESSION OF WEAPONS,521,50,0.113737188,0.723079988,0.6093428
9/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,918,0,-0.201255219,-0.917456862,-0.716201643
9/1/2022,KNIFE CRIME,1568,73,-0.513731815,-0.770193736,-0.256461921
9/1/2022,SEXUAL OFFENCES,1884,32,0.159306436,-1.226701993,-1.38600843
9/1/2022,ROBBERY,2081,12,-1.015385277,-1.381711188,-0.366325911
9/1/2022,MISCELLANEOUS,2909,0,-0.543195681,-0.436446594,0.106749087
9/1/2022,DRUG OFFENCES,3108,39,-0.858157227,-1.410226029,-0.552068802
9/1/2022,ARSON AND CRIMINAL DAMAGE,4122,4,-1.186078249,-0.691068184,0.495010065
9/1/2022,BURGLARY,4395,5,-1.068513894,-0.508104841,0.560409053
9/1/2022,PUBLIC ORDER OFFENCES,4415,3,-0.155981567,-0.282683324,-0.126701757
9/1/2022,HATE CRIME,5270,27,-0.210018402,-0.659058884,-0.449040482
9/1/2022,VEHICLE OFFENCES,9144,3,0.32235398,-0.498062342,-0.820416322
9/1/2022,DOMESTIC ABUSE,9285,2,0.195706926,-0.826083625,-1.021790551
9/1/2022,THEFT,17557,24,-0.569136538,-1.291120918,-0.72198438
9/1/2022,VIOLENCE AGAINST THE PERSON,18912,90,0.014090588,-0.788779342,-0.80286993
10/1/2022,FRAUD AND FORGERY,0,9,-0.582509892,-1.673682395,-1.091172504
10/1/2022,LETHAL BARREL DISCHARGE,26,63,0.40579488,0.289075953,-0.116718928
10/1/2022,GUN CRIME,207,11,0.325704581,-0.858695385,-1.184399966
10/1/2022,POSSESSION OF WEAPONS,541,28,0.442202343,-0.823828433,-1.266030777
10/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1016,3,0.661868078,0.71447968,0.052611602
10/1/2022,SEXUAL OFFENCES,1938,69,0.353294337,-0.397662527,-0.750956864
10/1/2022,KNIFE CRIME,1940,104,0.836928733,-0.457003557,-1.29393229
10/1/2022,ROBBERY,2634,20,0.073163519,-0.889925418,-0.963088936
10/1/2022,DRUG OFFENCES,3488,45,-0.331888444,-1.245254252,-0.913365808
10/1/2022,ARSON AND CRIMINAL DAMAGE,4522,4,-0.154915359,-0.691068184,-0.536152825
10/1/2022,BURGLARY,4584,8,-0.904200266,-0.385931317,0.518268949
10/1/2022,PUBLIC ORDER OFFENCES,4696,0,0.335055788,-0.736390059,-1.071445847
10/1/2022,MISCELLANEOUS,4818,3,0.644575867,2.351180038,1.706604171
10/1/2022,HATE CRIME,5795,28,0.286392637,-0.630479458,-0.916872096
10/1/2022,VEHICLE OFFENCES,9718,4,0.799456825,-0.345797569,-1.145254394
10/1/2022,DOMESTIC ABUSE,9812,1,0.859132518,-1.03947509,-1.898607609
10/1/2022,VIOLENCE AGAINST THE PERSON,19753,117,0.549777013,-0.623290343,-1.173067355
10/1/2022,THEFT,21127,36,0.273163841,-0.452578046,-0.725741886
11/1/2022,FRAUD AND FORGERY,0,18,-0.582509892,-0.716729873,-0.134219981
11/1/2022,LETHAL BARREL DISCHARGE,11,25,-1.039301996,-0.996389454,0.042912542
11/1/2022,GUN CRIME,112,9,-1.427981742,-1.026369632,0.40161211
11/1/2022,POSSESSION OF WEAPONS,493,25,-0.346114029,-1.034770491,-0.688656461
11/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,968,0,0.23911381,-0.917456862,-1.156570672
11/1/2022,KNIFE CRIME,1616,106,-0.339453035,-0.436797739,-0.097344705
11/1/2022,SEXUAL OFFENCES,1911,59,0.256300386,-0.621727248,-0.878027634
11/1/2022,ROBBERY,2424,10,-0.340209442,-1.50465763,-1.164448189
11/1/2022,DRUG OFFENCES,3489,57,-0.330503526,-0.915310699,-0.584807173
11/1/2022,ARSON AND CRIMINAL DAMAGE,4325,6,-0.662763083,-0.600227526,0.062535557
11/1/2022,PUBLIC ORDER OFFENCES,4488,7,-0.028416703,0.322258989,0.350675692
11/1/2022,BURGLARY,4728,7,-0.779008932,-0.426655825,0.352353106
11/1/2022,MISCELLANEOUS,4821,0,0.646442454,-0.436446594,-1.082889048
11/1/2022,HATE CRIME,5591,53,0.093501491,0.084006192,-0.009495299
11/1/2022,DOMESTIC ABUSE,9177,3,0.05974874,-0.612692161,-0.6724409
11/1/2022,VEHICLE OFFENCES,9535,2,0.647349123,-0.650327116,-1.297676239
11/1/2022,VIOLENCE AGAINST THE PERSON,19379,127,0.31155261,-0.561998121,-0.873550731
11/1/2022,THEFT,21659,21,0.398683113,-1.500756636,-1.899439749
12/1/2022,FRAUD AND FORGERY,3,18,-0.083215699,-0.716729873,-0.633514174
12/1/2022,LETHAL BARREL DISCHARGE,19,16,-0.268583662,-1.300841787,-1.032258125
12/1/2022,GUN CRIME,118,7,-1.317222606,-1.194043879,0.123178727
12/1/2022,POSSESSION OF WEAPONS,377,15,-2.25121193,-1.737910682,0.513301248
12/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,817,4,-1.090800657,1.258458527,2.349259184
12/1/2022,KNIFE CRIME,1453,61,-0.931274726,-0.891428644,0.039846082
12/1/2022,SEXUAL OFFENCES,1596,46,-0.8752957,-0.913011385,-0.037715684
12/1/2022,ROBBERY,2255,13,-0.672876252,-1.320237967,-0.647361714
12/1/2022,DRUG OFFENCES,2892,42,-1.157299483,-1.327740141,-0.170440658
12/1/2022,PUBLIC ORDER OFFENCES,3827,2,-1.18349034,-0.433918902,0.749571437
12/1/2022,ARSON AND CRIMINAL DAMAGE,3997,2,-1.508316652,-0.781908842,0.72640781
12/1/2022,BURGLARY,4458,5,-1.013742685,-0.508104841,0.505637844
12/1/2022,HATE CRIME,4751,37,-0.700756172,-0.373264624,0.327491548
12/1/2022,MISCELLANEOUS,5061,1,0.795769417,0.492762283,-0.303007133
12/1/2022,VEHICLE OFFENCES,8004,0,-0.625202192,-0.954856662,-0.32965447
12/1/2022,DOMESTIC ABUSE,9565,4,0.548191112,-0.399300696,-0.947491807
12/1/2022,VIOLENCE AGAINST THE PERSON,17842,83,-0.667460511,-0.831683897,-0.164223386
12/1/2022,THEFT,21066,27,0.258771593,-1.0814852,-1.340256793
1/1/2023,FRAUD AND FORGERY,0,24,-0.582509892,-0.078761524,0.503748367
1/1/2023,LETHAL BARREL DISCHARGE,25,101,0.309455089,1.574541359,1.26508627
1/1/2023,GUN CRIME,176,18,-0.246550956,-0.271835521,-0.025284565
1/1/2023,POSSESSION OF WEAPONS,580,39,1.082709396,-0.050374223,-1.133083619
1/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,1008,1,0.591409033,-0.373478014,-0.964887048
1/1/2023,KNIFE CRIME,1623,74,-0.314037379,-0.760090827,-0.446053448
1/1/2023,SEXUAL OFFENCES,1833,136,-0.023904359,1.1035711,1.127475459
1/1/2023,ROBBERY,2545,45,-0.102027879,0.646905113,0.748932992
1/1/2023,DRUG OFFENCES,3782,70,0.075277404,-0.557871849,-0.633149253
1/1/2023,PUBLIC ORDER OFFENCES,4054,2,-0.786816035,-0.433918902,0.352897132
1/1/2023,ARSON AND CRIMINAL DAMAGE,4228,13,-0.912820083,-0.282285223,0.630534861
1/1/2023,MISCELLANEOUS,4968,0,0.737905219,-0.436446594,-1.174351813
1/1/2023,BURGLARY,4995,10,-0.546883331,-0.304482302,0.24240103
